"id","sample_id","sample_name","sample_actual","quantity","quantity_actual","user_name","test_id","project"
"10462","30157","Amoxicillin","Amoxicillin","100","100","Analyst 22","T22-7EAU","MSH Tanzania"
"10463","30428","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 22","T22-CKW2","MSH Tanzania"
"10464","30431","Quinine ","Vitamin C","100","100","Analyst 22","T22-1D91","MSH Tanzania"
"10465","30206","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 22","T22-5AR6","MSH Tanzania"
"10466","30426","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 22","T22-6G89","MSH Tanzania"
"10468","30436","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 22","T22-IM0I","MSH Tanzania"
"10469","35120","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 22","T22-V8CT","MSH Tanzania"
"10470","35379","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 22","T22-ENLX","MSH Tanzania"
"10471","35152","Penicillin Procaine","Vitamin C","100","100","Analyst 22","T22-EIGE","MSH Tanzania"
"10472","34269","Amoxicillin","Amoxicillin","100","100","Analyst 22","T22-QURN","MSH Tanzania"
"10473","35156","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 22","T22-A9S5","MSH Tanzania"
"10474","35378","Penicillin Procaine","Benzyl Penicillin","100","100","Analyst 22","T22-409D","MSH Tanzania"
"10475","35155","Quinine ","Lactose","100","100","Analyst 22","T22-047M","MSH Tanzania"
"10476","35126","Benzyl Penicillin","Vitamin C","100","100","Analyst 22","T22-K5VC","MSH Tanzania"
"10477","35158","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 22","T22-V0EO","MSH Tanzania"
"10478","34270","Amoxicillin","Vitamin C","100","100","Analyst 22","T22-3HTW","MSH Tanzania"
"10480","34257","Amoxicillin","Vitamin C","100","100","Analyst 22","T22-96TP","MSH Tanzania"
"10481","34273","Paracetamol","Cellulose","100","100","Analyst 22","T22-98FR","MSH Tanzania"
"10482","35124","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 22","T22-QEEG","MSH Tanzania"
"10483","35157","Benzyl Penicillin","Paracetamol Starch","100","100","Analyst 22","T22-ANI4","MSH Tanzania"
"10484","35127","Benzyl Penicillin","Vitamin C","100","100","Analyst 22","T22-OYPP","MSH Tanzania"
"10485","35121","Benzyl Penicillin","Starch","100","100","Analyst 22","T22-G271","MSH Tanzania"
"10486","34276","Paracetamol","Vitamin C","100","100","Analyst 22","T22-1OUA","MSH Tanzania"
"10487","32990","Paracetamol","Paracetamol","100","100","Analyst 22","T22-P2ZG","MSH Tanzania"
"10488","35376","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 22","T22-VHGM","MSH Tanzania"
"10489","35225","Paracetamol","Paracetamol Starch","100","100","Analyst 22","T22-WBP1","MSH Tanzania"
"10490","35407","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 22","T22-CFVD","MSH Tanzania"
"10491","35226","Paracetamol","Paracetamol","100","100","Analyst 22","T22-3GSL","MSH Tanzania"
"10492","35380","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 22","T22-46GE","MSH Tanzania"
"10493","35125","Benzyl Penicillin","Vitamin C","100","100","Analyst 22","T22-HSWB","MSH Tanzania"
"10494","35183","Penicillin Procaine","Vitamin C","100","100","Analyst 22","T22-9BWG","MSH Tanzania"
"10495","34279","Benzyl Penicillin","Starch","100","100","Analyst 22","T22-NV7Y","MSH Tanzania"
"10496","35122","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 22","T22-BY3A","MSH Tanzania"
"10497","34274","Paracetamol","Vitamin C","100","100","Analyst 22","T22-STCG","MSH Tanzania"
"10498","32980","Paracetamol","Paracetamol","100","100","Analyst 22","T22-Y9CI","MSH Tanzania"
"10499","32991","Paracetamol","Paracetamol","100","100","Analyst 22","T22-B6QH","MSH Tanzania"
"10500","35406","Benzyl Penicillin","Paracetamol Starch","100","100","Analyst 22","T22-YCQ2","MSH Tanzania"
"10501","35381","Penicillin Procaine","Starch","100","100","Analyst 22","T22-O03N","MSH Tanzania"
"10502","35383","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 22","T22-1N94","MSH Tanzania"
"10503","34272","Paracetamol","Cellulose","100","100","Analyst 22","T22-8HB9","MSH Tanzania"
"10504","35154","Quinine ","Cellulose","100","100","Analyst 22","T22-BUFZ","MSH Tanzania"
"10505","35382","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 22","T22-9PGX","MSH Tanzania"
"10506","35224","Paracetamol","Paracetamol","100","100","Analyst 22","T22-1OWE","MSH Tanzania"
"10507","34278","Paracetamol","Paracetamol Starch","100","100","Analyst 22","T22-1R3S","MSH Tanzania"
"10508","32982","Paracetamol","Paracetamol","100","100","Analyst 22","T22-FME5","MSH Tanzania"
"10509","35123","Benzyl Penicillin","Lactose","100","100","Analyst 22","T22-WOY1","MSH Tanzania"
"10510","32968","Paracetamol","Paracetamol","100","100","Analyst 22","T22-YFQI","MSH Tanzania"
"10511","32987","Paracetamol","Paracetamol","100","100","Analyst 22","T22-CXQC","MSH Tanzania"
"10512","35159","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 22","T22-33WU","MSH Tanzania"
"10513","32986","Paracetamol","Paracetamol","100","100","Analyst 22","T22-J4KC","MSH Tanzania"
"10514","34268","Amoxicillin","Lactose","100","100","Analyst 22","T22-81EE","MSH Tanzania"
"10515","35377","Penicillin Procaine","Starch","100","100","Analyst 22","T22-64K3","MSH Tanzania"
"10516","34275","Paracetamol","Cellulose","100","100","Analyst 22","T22-FHLY","MSH Tanzania"
"10517","34271","Amoxicillin","Starch","100","100","Analyst 22","T22-PLJO","MSH Tanzania"
"10518","34256","Amoxicillin","Vitamin C","100","100","Analyst 22","T22-V87D","MSH Tanzania"
"10519","29406","Quinine ","Lactose","100","100","Analyst 22","T22-5ZBA","MSH Tanzania"
"10520","35058","Amoxicillin","Amoxicillin","100","100","Analyst 22","T22-087M","MSH Tanzania"
"10521","29407","Quinine ","Quinine ","100","100","Analyst 22","T22-BA5M","MSH Tanzania"
"10523","35110","Benzyl Penicillin","Paracetamol Starch","100","100","Analyst 22","T22-SRUV","MSH Tanzania"
"10524","35243","Amoxicillin","Amoxicillin","100","100","Analyst 22","T22-ANIB","MSH Tanzania"
"10525","30165","Penicillin Procaine","Cellulose","100","100","Analyst 22","T22-Z4HJ","MSH Tanzania"
"10526","35413","Quinine ","Vitamin C","100","100","Analyst 22","T22-19YG","MSH Tanzania"
"10528","35244","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 22","T22-JSLZ","MSH Tanzania"
"10529","35313","Quinine ","Starch","100","100","Analyst 22","T22-51JQ","MSH Tanzania"
"10530","35414","Penicillin Procaine","Vitamin C","100","100","Analyst 22","T22-DZ2P","MSH Tanzania"
"10531","32235","Amoxicillin","Lactose","100","100","Analyst 22","T22-8EIO","MSH Tanzania"
"10532","30080","Paracetamol","Paracetamol","100","100","Analyst 22","T22-QNEX","MSH Tanzania"
"10533","35109","Quinine ","Quinine ","100","100","Analyst 22","T22-P5VI","MSH Tanzania"
"10534","35108","Amoxicillin","Amoxicillin","100","100","Analyst 22","T22-12DK","MSH Tanzania"
"10535","30043","Quinine ","Cellulose","100","100","Analyst 22","T22-X3SS","MSH Tanzania"
"10536","30041","Quinine ","Quinine ","100","100","Analyst 22","T22-2H6J","MSH Tanzania"
"10537","35411","Benzyl Penicillin","Vitamin C","100","100","Analyst 22","T22-ZVYY","MSH Tanzania"
"10538","30040","Quinine ","Quinine ","100","100","Analyst 22","T22-G9QU","MSH Tanzania"
"10539","35412","Quinine ","Cellulose","100","100","Analyst 22","T22-X8P7","MSH Tanzania"
"10540","30164","Penicillin Procaine","Vitamin C","100","100","Analyst 22","T22-C7CX","MSH Tanzania"
"10541","35314","Quinine ","Paracetamol Starch","100","100","Analyst 22","T22-88OB","MSH Tanzania"
"10544","35242","Amoxicillin","Vitamin C","100","100","Analyst 22","T22-O51K","MSH Tanzania"
"10545","35111","Amoxicillin","Cellulose","100","100","Analyst 22","T22-YKLM","MSH Tanzania"
"10546","34259","Quinine ","Cellulose","100","100","Analyst 22","T22-T4TE","MSH Tanzania"
"10547","35106","Amoxicillin","Amoxicillin","100","100","Analyst 22","T22-MM4W","MSH Tanzania"
"10549","35318","Penicillin Procaine","Vitamin C","100","100","Analyst 22","T22-ZY72","MSH Tanzania"
"10550","32238","Quinine ","Vitamin C","100","100","Analyst 22","T22-6SJW","MSH Tanzania"
"10551","34258","Penicillin Procaine","Cellulose","100","100","Analyst 22","T22-6N45","MSH Tanzania"
"10552","35316","Quinine ","Paracetamol Starch","100","100","Analyst 22","T22-BNR1","MSH Tanzania"
"10553","35056","Paracetamol","Lactose","100","100","Analyst 22","T22-X7H4","MSH Tanzania"
"10554","30081","Quinine ","Quinine ","100","100","Analyst 22","T22-1MFM","MSH Tanzania"
"10555","30044","Paracetamol","Paracetamol","100","100","Analyst 22","T22-8AKY","MSH Tanzania"
"10556","35247","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 22","T22-EJ0U","MSH Tanzania"
"10557","32237","Amoxicillin","Amoxicillin","100","100","Analyst 22","T22-OKT5","MSH Tanzania"
"10558","35105","Penicillin Procaine","Vitamin C","100","100","Analyst 22","T22-HQ5N","MSH Tanzania"
"10559","30045","Quinine ","Starch","100","100","Analyst 22","T22-SBDL","MSH Tanzania"
"10560","35063","Quinine ","Quinine ","100","100","Analyst 22","T22-EW0Z","MSH Tanzania"
"10562","35317","Quinine ","Quinine ","100","100","Analyst 22","T22-D2VC","MSH Tanzania"
"10563","30166","Penicillin Procaine","Benzyl Penicillin","100","100","Analyst 22","T22-OWY4","MSH Tanzania"
"10564","35062","Quinine ","Quinine ","100","100","Analyst 22","T22-I07H","MSH Tanzania"
"10565","32236","Amoxicillin","Amoxicillin","100","100","Analyst 22","T22-Z4WZ","MSH Tanzania"
"10566","30042","Quinine ","Quinine ","100","100","Analyst 22","T22-OH1X","MSH Tanzania"
"10568","30167","Amoxicillin","Cellulose","100","100","Analyst 22","T22-RHQQ","MSH Tanzania"
"10569","32398","Amoxicillin","Amoxicillin","100","100","Analyst 22","T22T-OFM2","MSH Tanzania"
"10570","32399","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 22","T22T-2MFI","MSH Tanzania"
"10571","35592","Paracetamol","Paracetamol","100","100","Analyst 22","T22T-P6B6","MSH Tanzania"
"10572","35594","Paracetamol","Cellulose","100","100","Analyst 22","T22T-E9BZ","MSH Tanzania"
"10573","32704","Amoxicillin","Lactose","100","100","Analyst 22","T22T-ZGQI","MSH Tanzania"
"10574","32705","Quinine","Quinine","100","100","Analyst 22","T22T-WXQF","MSH Tanzania"
"10575","30087","Benzyl Penicillin","Starch","100","100","Analyst 22","T22T-RFE0","MSH Tanzania"
"10576","35591","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 22","T22T-DEVS","MSH Tanzania"
"10577","35593","Penicillin Procaine","Vitamin C","100","100","Analyst 22","T22T-MQV8","MSH Tanzania"
"10578","30086","Quinine","Quinine","100","100","Analyst 22","T22T-4FG9","MSH Tanzania"
"10579","30580","Quinine ","Cellulose","100","100","Analyst 25","T25-PKVI","MSH Tanzania"
"10580","31810","Amoxicillin","Amoxicillin","100","100","Analyst 25","T25-4WZU","MSH Tanzania"
"10581","30540","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 25","T25-TYS8","MSH Tanzania"
"10582","30585","Benzyl Penicillin","Penicillin Procaine","100","100","Analyst 25","T25-H28D","MSH Tanzania"
"10583","30579","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 25","T25-0L23","MSH Tanzania"
"10584","30589","Benzyl Penicillin","Vitamin C","100","100","Analyst 25","T25-E3B4","MSH Tanzania"
"10585","30588","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 25","T25-OVGZ","MSH Tanzania"
"10586","30541","Penicillin Procaine","Paracetamol Starch","100","100","Analyst 25","T25-ZCLA","MSH Tanzania"
"10587","30577","Penicillin Procaine","Vitamin C","100","100","Analyst 25","T25-JVXY","MSH Tanzania"
"10588","31837","Amoxicillin","Paracetamol Starch","100","100","Analyst 25","T25-Y9JU","MSH Tanzania"
"10589","31887","Amoxicillin","Amoxicillin","100","100","Analyst 25","T25-9ML2","MSH Tanzania"
"10590","31864","Quinine ","Quinine ","100","100","Analyst 25","T25-W0KQ","MSH Tanzania"
"10591","31815","Quinine ","Quinine ","100","100","Analyst 25","T25-EAR3","MSH Tanzania"
"10592","31882","Paracetamol","Paracetamol","100","100","Analyst 25","T25-Q383","MSH Tanzania"
"10593","31865","Quinine ","Quinine ","100","100","Analyst 25","T25-6NQR","MSH Tanzania"
"10594","30534","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 25","T25-4YWH","MSH Tanzania"
"10595","30586","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 25","T25-IX7S","MSH Tanzania"
"10596","31883","Paracetamol","Paracetamol","100","100","Analyst 25","T25-FNO1","MSH Tanzania"
"10597","30576","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 25","T25-41GL","MSH Tanzania"
"10598","30584","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 25","T25-ABO8","MSH Tanzania"
"10599","31884","Paracetamol","Paracetamol","100","100","Analyst 25","T25-ZP0J","MSH Tanzania"
"10601","31886","Amoxicillin","Vitamin C","100","100","Analyst 25","T25-QZJI","MSH Tanzania"
"10602","31809","Amoxicillin","Vitamin C","100","100","Analyst 25","T25-HBTX","MSH Tanzania"
"10603","30536","Benzyl Penicillin","Cellulose","100","100","Analyst 25","T25-SNPZ","MSH Tanzania"
"10604","31814","Quinine ","Starch","100","100","Analyst 25","T25-GXF3","MSH Tanzania"
"10605","31808","Amoxicillin","Amoxicillin","100","100","Analyst 25","T25-EY56","MSH Tanzania"
"10606","30581","Quinine ","Cellulose","100","100","Analyst 25","T25-3SVN","MSH Tanzania"
"10607","30538","Penicillin Procaine","Lactose","100","100","Analyst 25","T25-F47J","MSH Tanzania"
"10608","30542","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 25","T25-BZPD","MSH Tanzania"
"10609","31868","Paracetamol","Cellulose","100","100","Analyst 25","T25-9T80","MSH Tanzania"
"10610","31838","Paracetamol","Paracetamol","100","100","Analyst 25","T25-88KP","MSH Tanzania"
"10611","31813","Quinine ","Quinine ","100","100","Analyst 25","T25-633T","MSH Tanzania"
"10612","30582","Quinine ","Cellulose","100","100","Analyst 25","T25-5DSO","MSH Tanzania"
"10613","30578","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 25","T25-AH3B","MSH Tanzania"
"10614","31869","Paracetamol","Vitamin C","100","100","Analyst 25","T25-D0SQ","MSH Tanzania"
"10615","30537","Benzyl Penicillin","Vitamin C","100","100","Analyst 25","T25-LXFK","MSH Tanzania"
"10616","32482","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 25","T25-H4VR","MSH Tanzania"
"10617","31836","Amoxicillin","Amoxicillin","100","100","Analyst 25","T25-EQW4","MSH Tanzania"
"10618","30587","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 25","T25-YT1W","MSH Tanzania"
"10619","30543","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 25","T25-QVZ4","MSH Tanzania"
"10620","30539","Penicillin Procaine","Benzyl Penicillin","100","100","Analyst 25","T25-MZOT","MSH Tanzania"
"10621","31867","Paracetamol","Cellulose","100","100","Analyst 25","T25-J7DS","MSH Tanzania"
"10622","31811","Quinine ","Lactose","100","100","Analyst 25","T25-KUJD","MSH Tanzania"
"10623","30535","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 25","T25-8XZ3","MSH Tanzania"
"10624","31885","Amoxicillin","Cellulose","100","100","Analyst 25","T25-2F3L","MSH Tanzania"
"10625","31871","Paracetamol","Paracetamol","100","100","Analyst 25","T25-BII1","MSH Tanzania"
"10626","31866","Paracetamol","Vitamin C","100","100","Analyst 25","T25-PUKC","MSH Tanzania"
"10627","31812","Quinine ","Lactose","100","100","Analyst 25","T25-MJ9Q","MSH Tanzania"
"10628","30590","Benzyl Penicillin","Vitamin C","100","100","Analyst 25","T25-72UV","MSH Tanzania"
"10629","31789","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 25","T25-CM5X","MSH Tanzania"
"10630","31786","Penicillin Procaine","Vitamin C","100","100","Analyst 25","T25-GPC1","MSH Tanzania"
"10631","31780","Paracetamol","Paracetamol","100","100","Analyst 25","T25-H5N4","MSH Tanzania"
"10632","30573","Paracetamol","Paracetamol","100","100","Analyst 25","T25-6LGD","MSH Tanzania"
"10633","32481","Benzyl Penicillin","Starch","100","100","Analyst 25","T25-U3TP","MSH Tanzania"
"10634","32479","Amoxicillin","Cellulose","100","100","Analyst 25","T25-Y85C","MSH Tanzania"
"10635","30530","Quinine ","Cellulose","100","100","Analyst 25","T25-AIY1","MSH Tanzania"
"10636","30572","Paracetamol","Paracetamol Starch","100","100","Analyst 25","T25-4V8B","MSH Tanzania"
"10637","32901","Amoxicillin","Vitamin C","100","100","Analyst 25","T25-533Z","MSH Tanzania"
"10638","31790","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 25","T25-61JD","MSH Tanzania"
"10639","32474","Amoxicillin","Amoxicillin","100","100","Analyst 25","T25-NAZW","MSH Tanzania"
"10640","31791","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 25","T25-P1IQ","MSH Tanzania"
"10641","30574","Paracetamol","Paracetamol Starch","100","100","Analyst 25","T25-H421","MSH Tanzania"
"10642","31788","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 25","T25-BFDD","MSH Tanzania"
"10643","31783","Penicillin Procaine","Vitamin C","100","100","Analyst 25","T25-B7ZJ","MSH Tanzania"
"10644","32895","Benzyl Penicillin","Vitamin C","100","100","Analyst 25","T25-LXHX","MSH Tanzania"
"10645","31782","Penicillin Procaine","Vitamin C","100","100","Analyst 25","T25-OUIL","MSH Tanzania"
"10646","32902","Penicillin Procaine","Starch","100","100","Analyst 25","T25-CJHS","MSH Tanzania"
"10647","30531","Quinine ","Vitamin C","100","100","Analyst 25","T25-FO4W","MSH Tanzania"
"10648","30529","Quinine ","Quinine ","100","100","Analyst 25","T25-FR03","MSH Tanzania"
"10649","30568","Paracetamol","Vitamin C","100","100","Analyst 25","T25-9KRI","MSH Tanzania"
"10650","32483","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 25","T25-SWM2","MSH Tanzania"
"10651","32473","Amoxicillin","Amoxicillin","100","100","Analyst 25","T25-QUS6","MSH Tanzania"
"10652","30575","Paracetamol","Paracetamol Starch","100","100","Analyst 25","T25-7MUY","MSH Tanzania"
"10653","30533","Quinine ","Quinine ","100","100","Analyst 25","T25-3OMT","MSH Tanzania"
"10654","32484","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 25","T25-8230","MSH Tanzania"
"10655","30532","Quinine ","Starch","100","100","Analyst 25","T25-JGF8","MSH Tanzania"
"10656","32472","Amoxicillin","Lactose","100","100","Analyst 25","T25-Q7MO","MSH Tanzania"
"10657","32485","Benzyl Penicillin","Starch","100","100","Analyst 25","T25-NOJ0","MSH Tanzania"
"10658","32487","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 25","T25-FS58","MSH Tanzania"
"10659","32475","Amoxicillin","Paracetamol Starch","100","100","Analyst 25","T25-SDL4","MSH Tanzania"
"10660","32903","Penicillin Procaine","Penicillin Procaine","100","100","Analyst 25","T25-XYBP","MSH Tanzania"
"10661","30571","Paracetamol","Paracetamol","100","100","Analyst 25","T25-HXZ6","MSH Tanzania"
"10662","32486","Benzyl Penicillin","Benzyl Penicillin","100","100","Analyst 25","T25-SQOY","MSH Tanzania"
"10663","32899","Amoxicillin","Vitamin C","100","100","Analyst 25","T25-HGTG","MSH Tanzania"
